id,L_x,B1_x,B5_x,d-total_x,HNBO,CNBO_x,ONBO_x,HOMO_x,LUMO_x,L_y,B1_y,B5_y,d-total_y,NBO (N)_x,HOMO_y,LUMO_y,L_x,B1_x,B5_x,d-total_x,ONBO_y,NNBO,CNBO_y,HOMO_x,LUMO_x,L_y,B1_y,B5_y,d-total_y,NBO (N)_y,HOMO_y,LUMO_y
cyclohexylethanol_DMAP_KetoABNO_bpy-pMe,5.21,2.71,6.31,1.4623,0.14555,0.11104000000000001,-0.7168399999999999,0.06334,0.057879999999999994,8.31,1.89,3.18,2.3811,-0.47068999999999994,-0.44126000000000004,-0.16953,6.5,1.87,5.44,3.5418,-0.60878,-0.16128,-0.05612999999999999,-0.3042,0.027589999999999996,1,1,1,3.7425,-0.39388,-0.29351,-0.014509999999999999
cyclohexylethanol_DMAP_KetoABNO_bpy-pOMe,5.21,2.71,6.31,1.4623,0.14555,0.11104000000000001,-0.7168399999999999,0.06334,0.057879999999999994,8.31,1.89,3.18,2.3811,-0.47068999999999994,-0.44126000000000004,-0.16953,6.5,1.87,5.44,3.5418,-0.60878,-0.16128,-0.05612999999999999,-0.3042,0.027589999999999996,1,1,1,2.8232,-0.41186000000000006,-0.29588000000000003,-0.00867
cyclohexylethanol_DMAP_KetoABNO_bpy-ptBu,5.21,2.71,6.31,1.4623,0.14555,0.11104000000000001,-0.7168399999999999,0.06334,0.057879999999999994,8.31,1.89,3.18,2.3811,-0.47068999999999994,-0.44126000000000004,-0.16953,6.5,1.87,5.44,3.5418,-0.60878,-0.16128,-0.05612999999999999,-0.3042,0.027589999999999996,1,1,1,3.9271,-0.39148,-0.29209,-0.00952
cyclohexylethanol_DMAP_KetoABNO_neocup,5.21,2.71,6.31,1.4623,0.14555,0.11104000000000001,-0.7168399999999999,0.06334,0.057879999999999994,8.31,1.89,3.18,2.3811,-0.47068999999999994,-0.44126000000000004,-0.16953,6.5,1.87,5.44,3.5418,-0.60878,-0.16128,-0.05612999999999999,-0.3042,0.027589999999999996,1,1,1,2.1727,-0.39028,-0.27518000000000004,-0.02313
cyclohexylethanol_DMAP_TEMPO_bpy,5.21,2.71,6.31,1.4623,0.14555,0.11104000000000001,-0.7168399999999999,0.06334,0.057879999999999994,8.31,1.89,3.18,2.3811,-0.47068999999999994,-0.44126000000000004,-0.16953,6.45,2.39,4.44,0.7751,-0.6054,-0.18893,0.11759000000000001,-0.28198,0.0566,1,1,1,3.0575,-0.38616999999999996,-0.29817,-0.01879
cyclohexylethanol_DMAP_TEMPO_bpy-pCF3,5.21,2.71,6.31,1.4623,0.14555,0.11104000000000001,-0.7168399999999999,0.06334,0.057879999999999994,8.31,1.89,3.18,2.3811,-0.47068999999999994,-0.44126000000000004,-0.16953,6.45,2.39,4.44,0.7751,-0.6054,-0.18893,0.11759000000000001,-0.28198,0.0566,1,1,1,1.1611,-0.36939,-0.32463000000000003,-0.04688
cyclohexylethanol_DMAP_TEMPO_bpy-pMe,5.21,2.71,6.31,1.4623,0.14555,0.11104000000000001,-0.7168399999999999,0.06334,0.057879999999999994,8.31,1.89,3.18,2.3811,-0.47068999999999994,-0.44126000000000004,-0.16953,6.45,2.39,4.44,0.7751,-0.6054,-0.18893,0.11759000000000001,-0.28198,0.0566,1,1,1,3.7425,-0.39388,-0.29351,-0.014509999999999999
cyclohexylethanol_DMAP_TEMPO_bpy-pOMe,5.21,2.71,6.31,1.4623,0.14555,0.11104000000000001,-0.7168399999999999,0.06334,0.057879999999999994,8.31,1.89,3.18,2.3811,-0.47068999999999994,-0.44126000000000004,-0.16953,6.45,2.39,4.44,0.7751,-0.6054,-0.18893,0.11759000000000001,-0.28198,0.0566,1,1,1,2.8232,-0.41186000000000006,-0.29588000000000003,-0.00867
cyclohexylethanol_DMAP_TEMPO_bpy-ptBu,5.21,2.71,6.31,1.4623,0.14555,0.11104000000000001,-0.7168399999999999,0.06334,0.057879999999999994,8.31,1.89,3.18,2.3811,-0.47068999999999994,-0.44126000000000004,-0.16953,6.45,2.39,4.44,0.7751,-0.6054,-0.18893,0.11759000000000001,-0.28198,0.0566,1,1,1,3.9271,-0.39148,-0.29209,-0.00952
cyclohexylethanol_DMAP_TEMPO_neocup,5.21,2.71,6.31,1.4623,0.14555,0.11104000000000001,-0.7168399999999999,0.06334,0.057879999999999994,8.31,1.89,3.18,2.3811,-0.47068999999999994,-0.44126000000000004,-0.16953,6.45,2.39,4.44,0.7751,-0.6054,-0.18893,0.11759000000000001,-0.28198,0.0566,1,1,1,2.1727,-0.39028,-0.27518000000000004,-0.02313
cyclohexylethanol_DMAP_TEMPO-4OMe_bpy,5.21,2.71,6.31,1.4623,0.14555,0.11104000000000001,-0.7168399999999999,0.06334,0.057879999999999994,8.31,1.89,3.18,2.3811,-0.47068999999999994,-0.44126000000000004,-0.16953,7.0,2.39,5.41,1.7536,-0.60241,-0.19125999999999999,0.11845,-0.28119,0.05421,1,1,1,3.0575,-0.38616999999999996,-0.29817,-0.01879
cyclohexylethanol_DMAP_TEMPO-4OMe_bpy-pCF3,5.21,2.71,6.31,1.4623,0.14555,0.11104000000000001,-0.7168399999999999,0.06334,0.057879999999999994,8.31,1.89,3.18,2.3811,-0.47068999999999994,-0.44126000000000004,-0.16953,7.0,2.39,5.41,1.7536,-0.60241,-0.19125999999999999,0.11845,-0.28119,0.05421,1,1,1,1.1611,-0.36939,-0.32463000000000003,-0.04688
cyclohexylethanol_DMAP_TEMPO-4OMe_bpy-pMe,5.21,2.71,6.31,1.4623,0.14555,0.11104000000000001,-0.7168399999999999,0.06334,0.057879999999999994,8.31,1.89,3.18,2.3811,-0.47068999999999994,-0.44126000000000004,-0.16953,7.0,2.39,5.41,1.7536,-0.60241,-0.19125999999999999,0.11845,-0.28119,0.05421,1,1,1,3.7425,-0.39388,-0.29351,-0.014509999999999999
cyclohexylethanol_DMAP_TEMPO-4OMe_bpy-pOMe,5.21,2.71,6.31,1.4623,0.14555,0.11104000000000001,-0.7168399999999999,0.06334,0.057879999999999994,8.31,1.89,3.18,2.3811,-0.47068999999999994,-0.44126000000000004,-0.16953,7.0,2.39,5.41,1.7536,-0.60241,-0.19125999999999999,0.11845,-0.28119,0.05421,1,1,1,2.8232,-0.41186000000000006,-0.29588000000000003,-0.00867
cyclohexylethanol_DMAP_TEMPO-4OMe_bpy-ptBu,5.21,2.71,6.31,1.4623,0.14555,0.11104000000000001,-0.7168399999999999,0.06334,0.057879999999999994,8.31,1.89,3.18,2.3811,-0.47068999999999994,-0.44126000000000004,-0.16953,7.0,2.39,5.41,1.7536,-0.60241,-0.19125999999999999,0.11845,-0.28119,0.05421,1,1,1,3.9271,-0.39148,-0.29209,-0.00952
cyclohexylethanol_DMAP_TEMPO-4OMe_neocup,5.21,2.71,6.31,1.4623,0.14555,0.11104000000000001,-0.7168399999999999,0.06334,0.057879999999999994,8.31,1.89,3.18,2.3811,-0.47068999999999994,-0.44126000000000004,-0.16953,7.0,2.39,5.41,1.7536,-0.60241,-0.19125999999999999,0.11845,-0.28119,0.05421,1,1,1,2.1727,-0.39028,-0.27518000000000004,-0.02313
cyclohexanol_NMI_4-oxo-TEMPO_bpy,4.21,2.37,5.02,1.6633,0.2011,0.14309000000000002,-0.70817,-0.33736,0.06217,6.19,1.78,3.64,1.4577,-0.45421999999999996,-0.50456,-0.15753,6.35,2.37,4.44,3.1372,-0.59982,-0.19147,0.1293,-0.29782,0.01955,1,1,1,3.0575,-0.38616999999999996,-0.29817,-0.01879
cyclohexanol_NMI_4-oxo-TEMPO_bpy-pCF3,4.21,2.37,5.02,1.6633,0.2011,0.14309000000000002,-0.70817,-0.33736,0.06217,6.19,1.78,3.64,1.4577,-0.45421999999999996,-0.50456,-0.15753,6.35,2.37,4.44,3.1372,-0.59982,-0.19147,0.1293,-0.29782,0.01955,1,1,1,1.1611,-0.36939,-0.32463000000000003,-0.04688
cyclohexanol_NMI_4-oxo-TEMPO_bpy-pMe,4.21,2.37,5.02,1.6633,0.2011,0.14309000000000002,-0.70817,-0.33736,0.06217,6.19,1.78,3.64,1.4577,-0.45421999999999996,-0.50456,-0.15753,6.35,2.37,4.44,3.1372,-0.59982,-0.19147,0.1293,-0.29782,0.01955,1,1,1,3.7425,-0.39388,-0.29351,-0.014509999999999999
cyclohexanol_NMI_4-oxo-TEMPO_bpy-pOMe,4.21,2.37,5.02,1.6633,0.2011,0.14309000000000002,-0.70817,-0.33736,0.06217,6.19,1.78,3.64,1.4577,-0.45421999999999996,-0.50456,-0.15753,6.35,2.37,4.44,3.1372,-0.59982,-0.19147,0.1293,-0.29782,0.01955,1,1,1,2.8232,-0.41186000000000006,-0.29588000000000003,-0.00867
cyclohexanol_NMI_4-oxo-TEMPO_bpy-ptBu,4.21,2.37,5.02,1.6633,0.2011,0.14309000000000002,-0.70817,-0.33736,0.06217,6.19,1.78,3.64,1.4577,-0.45421999999999996,-0.50456,-0.15753,6.35,2.37,4.44,3.1372,-0.59982,-0.19147,0.1293,-0.29782,0.01955,1,1,1,3.9271,-0.39148,-0.29209,-0.00952
cyclohexanol_NMI_4-oxo-TEMPO_neocup,4.21,2.37,5.02,1.6633,0.2011,0.14309000000000002,-0.70817,-0.33736,0.06217,6.19,1.78,3.64,1.4577,-0.45421999999999996,-0.50456,-0.15753,6.35,2.37,4.44,3.1372,-0.59982,-0.19147,0.1293,-0.29782,0.01955,1,1,1,2.1727,-0.39028,-0.27518000000000004,-0.02313
cyclohexanol_NMI_ABNO_bpy,4.21,2.37,5.02,1.6633,0.2011,0.14309000000000002,-0.70817,-0.33736,0.06217,6.19,1.78,3.64,1.4577,-0.45421999999999996,-0.50456,-0.15753,6.53,1.89,4.85,0.6866,-0.60863,-0.16899,-0.058929999999999996,-0.28112,0.057670000000000006,1,1,1,3.0575,-0.38616999999999996,-0.29817,-0.01879
cyclohexanol_NMI_ABNO_bpy-pCF3,4.21,2.37,5.02,1.6633,0.2011,0.14309000000000002,-0.70817,-0.33736,0.06217,6.19,1.78,3.64,1.4577,-0.45421999999999996,-0.50456,-0.15753,6.53,1.89,4.85,0.6866,-0.60863,-0.16899,-0.058929999999999996,-0.28112,0.057670000000000006,1,1,1,1.1611,-0.36939,-0.32463000000000003,-0.04688
cyclohexanol_NMI_ABNO_bpy-pMe,4.21,2.37,5.02,1.6633,0.2011,0.14309000000000002,-0.70817,-0.33736,0.06217,6.19,1.78,3.64,1.4577,-0.45421999999999996,-0.50456,-0.15753,6.53,1.89,4.85,0.6866,-0.60863,-0.16899,-0.058929999999999996,-0.28112,0.057670000000000006,1,1,1,3.7425,-0.39388,-0.29351,-0.014509999999999999
cyclohexanol_NMI_ABNO_bpy-pOMe,4.21,2.37,5.02,1.6633,0.2011,0.14309000000000002,-0.70817,-0.33736,0.06217,6.19,1.78,3.64,1.4577,-0.45421999999999996,-0.50456,-0.15753,6.53,1.89,4.85,0.6866,-0.60863,-0.16899,-0.058929999999999996,-0.28112,0.057670000000000006,1,1,1,2.8232,-0.41186000000000006,-0.29588000000000003,-0.00867
cyclohexanol_NMI_ABNO_bpy-ptBu,4.21,2.37,5.02,1.6633,0.2011,0.14309000000000002,-0.70817,-0.33736,0.06217,6.19,1.78,3.64,1.4577,-0.45421999999999996,-0.50456,-0.15753,6.53,1.89,4.85,0.6866,-0.60863,-0.16899,-0.058929999999999996,-0.28112,0.057670000000000006,1,1,1,3.9271,-0.39148,-0.29209,-0.00952
cyclohexanol_NMI_ABNO_neocup,4.21,2.37,5.02,1.6633,0.2011,0.14309000000000002,-0.70817,-0.33736,0.06217,6.19,1.78,3.64,1.4577,-0.45421999999999996,-0.50456,-0.15753,6.53,1.89,4.85,0.6866,-0.60863,-0.16899,-0.058929999999999996,-0.28112,0.057670000000000006,1,1,1,2.1727,-0.39028,-0.27518000000000004,-0.02313
cyclohexanol_NMI_AZADO_bpy,4.21,2.37,5.02,1.6633,0.2011,0.14309000000000002,-0.70817,-0.33736,0.06217,6.19,1.78,3.64,1.4577,-0.45421999999999996,-0.50456,-0.15753,6.42,1.85,4.93,0.6884,-0.60853,-0.16835,-0.06537000000000001,-0.28043,0.0552,1,1,1,3.0575,-0.38616999999999996,-0.29817,-0.01879
cyclohexanol_NMI_AZADO_bpy-pCF3,4.21,2.37,5.02,1.6633,0.2011,0.14309000000000002,-0.70817,-0.33736,0.06217,6.19,1.78,3.64,1.4577,-0.45421999999999996,-0.50456,-0.15753,6.42,1.85,4.93,0.6884,-0.60853,-0.16835,-0.06537000000000001,-0.28043,0.0552,1,1,1,1.1611,-0.36939,-0.32463000000000003,-0.04688
cyclohexanol_NMI_AZADO_bpy-pMe,4.21,2.37,5.02,1.6633,0.2011,0.14309000000000002,-0.70817,-0.33736,0.06217,6.19,1.78,3.64,1.4577,-0.45421999999999996,-0.50456,-0.15753,6.42,1.85,4.93,0.6884,-0.60853,-0.16835,-0.06537000000000001,-0.28043,0.0552,1,1,1,3.7425,-0.39388,-0.29351,-0.014509999999999999
cyclohexanol_NMI_AZADO_bpy-pOMe,4.21,2.37,5.02,1.6633,0.2011,0.14309000000000002,-0.70817,-0.33736,0.06217,6.19,1.78,3.64,1.4577,-0.45421999999999996,-0.50456,-0.15753,6.42,1.85,4.93,0.6884,-0.60853,-0.16835,-0.06537000000000001,-0.28043,0.0552,1,1,1,2.8232,-0.41186000000000006,-0.29588000000000003,-0.00867
cyclohexanol_NMI_AZADO_bpy-ptBu,4.21,2.37,5.02,1.6633,0.2011,0.14309000000000002,-0.70817,-0.33736,0.06217,6.19,1.78,3.64,1.4577,-0.45421999999999996,-0.50456,-0.15753,6.42,1.85,4.93,0.6884,-0.60853,-0.16835,-0.06537000000000001,-0.28043,0.0552,1,1,1,3.9271,-0.39148,-0.29209,-0.00952
cyclohexanol_NMI_AZADO_neocup,4.21,2.37,5.02,1.6633,0.2011,0.14309000000000002,-0.70817,-0.33736,0.06217,6.19,1.78,3.64,1.4577,-0.45421999999999996,-0.50456,-0.15753,6.42,1.85,4.93,0.6884,-0.60853,-0.16835,-0.06537000000000001,-0.28043,0.0552,1,1,1,2.1727,-0.39028,-0.27518000000000004,-0.02313
cyclohexanol_NMI_KetoABNO_bpy,4.21,2.37,5.02,1.6633,0.2011,0.14309000000000002,-0.70817,-0.33736,0.06217,6.19,1.78,3.64,1.4577,-0.45421999999999996,-0.50456,-0.15753,6.5,1.87,5.44,3.5418,-0.60878,-0.16128,-0.05612999999999999,-0.3042,0.027589999999999996,1,1,1,3.0575,-0.38616999999999996,-0.29817,-0.01879
cyclohexanol_NMI_KetoABNO_bpy-pCF3,4.21,2.37,5.02,1.6633,0.2011,0.14309000000000002,-0.70817,-0.33736,0.06217,6.19,1.78,3.64,1.4577,-0.45421999999999996,-0.50456,-0.15753,6.5,1.87,5.44,3.5418,-0.60878,-0.16128,-0.05612999999999999,-0.3042,0.027589999999999996,1,1,1,1.1611,-0.36939,-0.32463000000000003,-0.04688
cyclohexanol_NMI_KetoABNO_bpy-pMe,4.21,2.37,5.02,1.6633,0.2011,0.14309000000000002,-0.70817,-0.33736,0.06217,6.19,1.78,3.64,1.4577,-0.45421999999999996,-0.50456,-0.15753,6.5,1.87,5.44,3.5418,-0.60878,-0.16128,-0.05612999999999999,-0.3042,0.027589999999999996,1,1,1,3.7425,-0.39388,-0.29351,-0.014509999999999999
cyclohexanol_NMI_KetoABNO_bpy-pOMe,4.21,2.37,5.02,1.6633,0.2011,0.14309000000000002,-0.70817,-0.33736,0.06217,6.19,1.78,3.64,1.4577,-0.45421999999999996,-0.50456,-0.15753,6.5,1.87,5.44,3.5418,-0.60878,-0.16128,-0.05612999999999999,-0.3042,0.027589999999999996,1,1,1,2.8232,-0.41186000000000006,-0.29588000000000003,-0.00867
cyclohexanol_NMI_KetoABNO_bpy-ptBu,4.21,2.37,5.02,1.6633,0.2011,0.14309000000000002,-0.70817,-0.33736,0.06217,6.19,1.78,3.64,1.4577,-0.45421999999999996,-0.50456,-0.15753,6.5,1.87,5.44,3.5418,-0.60878,-0.16128,-0.05612999999999999,-0.3042,0.027589999999999996,1,1,1,3.9271,-0.39148,-0.29209,-0.00952
cyclohexanol_NMI_KetoABNO_neocup,4.21,2.37,5.02,1.6633,0.2011,0.14309000000000002,-0.70817,-0.33736,0.06217,6.19,1.78,3.64,1.4577,-0.45421999999999996,-0.50456,-0.15753,6.5,1.87,5.44,3.5418,-0.60878,-0.16128,-0.05612999999999999,-0.3042,0.027589999999999996,1,1,1,2.1727,-0.39028,-0.27518000000000004,-0.02313
cyclohexanol_NMI_TEMPO_bpy,4.21,2.37,5.02,1.6633,0.2011,0.14309000000000002,-0.70817,-0.33736,0.06217,6.19,1.78,3.64,1.4577,-0.45421999999999996,-0.50456,-0.15753,6.45,2.39,4.44,0.7751,-0.6054,-0.18893,0.11759000000000001,-0.28198,0.0566,1,1,1,3.0575,-0.38616999999999996,-0.29817,-0.01879
cyclohexanol_NMI_TEMPO_bpy-pCF3,4.21,2.37,5.02,1.6633,0.2011,0.14309000000000002,-0.70817,-0.33736,0.06217,6.19,1.78,3.64,1.4577,-0.45421999999999996,-0.50456,-0.15753,6.45,2.39,4.44,0.7751,-0.6054,-0.18893,0.11759000000000001,-0.28198,0.0566,1,1,1,1.1611,-0.36939,-0.32463000000000003,-0.04688
cyclohexanol_NMI_TEMPO_bpy-pMe,4.21,2.37,5.02,1.6633,0.2011,0.14309000000000002,-0.70817,-0.33736,0.06217,6.19,1.78,3.64,1.4577,-0.45421999999999996,-0.50456,-0.15753,6.45,2.39,4.44,0.7751,-0.6054,-0.18893,0.11759000000000001,-0.28198,0.0566,1,1,1,3.7425,-0.39388,-0.29351,-0.014509999999999999
cyclohexanol_NMI_TEMPO_bpy-pOMe,4.21,2.37,5.02,1.6633,0.2011,0.14309000000000002,-0.70817,-0.33736,0.06217,6.19,1.78,3.64,1.4577,-0.45421999999999996,-0.50456,-0.15753,6.45,2.39,4.44,0.7751,-0.6054,-0.18893,0.11759000000000001,-0.28198,0.0566,1,1,1,2.8232,-0.41186000000000006,-0.29588000000000003,-0.00867
cyclohexanol_NMI_TEMPO_bpy-ptBu,4.21,2.37,5.02,1.6633,0.2011,0.14309000000000002,-0.70817,-0.33736,0.06217,6.19,1.78,3.64,1.4577,-0.45421999999999996,-0.50456,-0.15753,6.45,2.39,4.44,0.7751,-0.6054,-0.18893,0.11759000000000001,-0.28198,0.0566,1,1,1,3.9271,-0.39148,-0.29209,-0.00952
cyclohexanol_NMI_TEMPO_neocup,4.21,2.37,5.02,1.6633,0.2011,0.14309000000000002,-0.70817,-0.33736,0.06217,6.19,1.78,3.64,1.4577,-0.45421999999999996,-0.50456,-0.15753,6.45,2.39,4.44,0.7751,-0.6054,-0.18893,0.11759000000000001,-0.28198,0.0566,1,1,1,2.1727,-0.39028,-0.27518000000000004,-0.02313
cyclohexanol_NMI_TEMPO-4OMe_bpy,4.21,2.37,5.02,1.6633,0.2011,0.14309000000000002,-0.70817,-0.33736,0.06217,6.19,1.78,3.64,1.4577,-0.45421999999999996,-0.50456,-0.15753,7.0,2.39,5.41,1.7536,-0.60241,-0.19125999999999999,0.11845,-0.28119,0.05421,1,1,1,3.0575,-0.38616999999999996,-0.29817,-0.01879
cyclohexanol_NMI_TEMPO-4OMe_bpy-pCF3,4.21,2.37,5.02,1.6633,0.2011,0.14309000000000002,-0.70817,-0.33736,0.06217,6.19,1.78,3.64,1.4577,-0.45421999999999996,-0.50456,-0.15753,7.0,2.39,5.41,1.7536,-0.60241,-0.19125999999999999,0.11845,-0.28119,0.05421,1,1,1,1.1611,-0.36939,-0.32463000000000003,-0.04688
cyclohexanol_NMI_TEMPO-4OMe_bpy-pMe,4.21,2.37,5.02,1.6633,0.2011,0.14309000000000002,-0.70817,-0.33736,0.06217,6.19,1.78,3.64,1.4577,-0.45421999999999996,-0.50456,-0.15753,7.0,2.39,5.41,1.7536,-0.60241,-0.19125999999999999,0.11845,-0.28119,0.05421,1,1,1,3.7425,-0.39388,-0.29351,-0.014509999999999999
cyclohexanol_NMI_TEMPO-4OMe_bpy-pOMe,4.21,2.37,5.02,1.6633,0.2011,0.14309000000000002,-0.70817,-0.33736,0.06217,6.19,1.78,3.64,1.4577,-0.45421999999999996,-0.50456,-0.15753,7.0,2.39,5.41,1.7536,-0.60241,-0.19125999999999999,0.11845,-0.28119,0.05421,1,1,1,2.8232,-0.41186000000000006,-0.29588000000000003,-0.00867
cyclohexanol_NMI_TEMPO-4OMe_bpy-ptBu,4.21,2.37,5.02,1.6633,0.2011,0.14309000000000002,-0.70817,-0.33736,0.06217,6.19,1.78,3.64,1.4577,-0.45421999999999996,-0.50456,-0.15753,7.0,2.39,5.41,1.7536,-0.60241,-0.19125999999999999,0.11845,-0.28119,0.05421,1,1,1,3.9271,-0.39148,-0.29209,-0.00952
cyclohexanol_NMI_TEMPO-4OMe_neocup,4.21,2.37,5.02,1.6633,0.2011,0.14309000000000002,-0.70817,-0.33736,0.06217,6.19,1.78,3.64,1.4577,-0.45421999999999996,-0.50456,-0.15753,7.0,2.39,5.41,1.7536,-0.60241,-0.19125999999999999,0.11845,-0.28119,0.05421,1,1,1,2.1727,-0.39028,-0.27518000000000004,-0.02313
cyclohexanol_DBU_4-oxo-TEMPO_bpy,4.21,2.37,5.02,1.6633,0.2011,0.14309000000000002,-0.70817,-0.33736,0.06217,6.1,2.24,6.21,2.4238,-0.52747,-0.47172,-0.1321,6.35,2.37,4.44,3.1372,-0.59982,-0.19147,0.1293,-0.29782,0.01955,1,1,1,3.0575,-0.38616999999999996,-0.29817,-0.01879
cyclohexanol_DBU_4-oxo-TEMPO_bpy-pCF3,4.21,2.37,5.02,1.6633,0.2011,0.14309000000000002,-0.70817,-0.33736,0.06217,6.1,2.24,6.21,2.4238,-0.52747,-0.47172,-0.1321,6.35,2.37,4.44,3.1372,-0.59982,-0.19147,0.1293,-0.29782,0.01955,1,1,1,1.1611,-0.36939,-0.32463000000000003,-0.04688
cyclohexanol_DBU_4-oxo-TEMPO_bpy-pMe,4.21,2.37,5.02,1.6633,0.2011,0.14309000000000002,-0.70817,-0.33736,0.06217,6.1,2.24,6.21,2.4238,-0.52747,-0.47172,-0.1321,6.35,2.37,4.44,3.1372,-0.59982,-0.19147,0.1293,-0.29782,0.01955,1,1,1,3.7425,-0.39388,-0.29351,-0.014509999999999999
cyclohexanol_DBU_4-oxo-TEMPO_bpy-pOMe,4.21,2.37,5.02,1.6633,0.2011,0.14309000000000002,-0.70817,-0.33736,0.06217,6.1,2.24,6.21,2.4238,-0.52747,-0.47172,-0.1321,6.35,2.37,4.44,3.1372,-0.59982,-0.19147,0.1293,-0.29782,0.01955,1,1,1,2.8232,-0.41186000000000006,-0.29588000000000003,-0.00867
cyclohexanol_DBU_4-oxo-TEMPO_bpy-ptBu,4.21,2.37,5.02,1.6633,0.2011,0.14309000000000002,-0.70817,-0.33736,0.06217,6.1,2.24,6.21,2.4238,-0.52747,-0.47172,-0.1321,6.35,2.37,4.44,3.1372,-0.59982,-0.19147,0.1293,-0.29782,0.01955,1,1,1,3.9271,-0.39148,-0.29209,-0.00952
cyclohexanol_DBU_4-oxo-TEMPO_neocup,4.21,2.37,5.02,1.6633,0.2011,0.14309000000000002,-0.70817,-0.33736,0.06217,6.1,2.24,6.21,2.4238,-0.52747,-0.47172,-0.1321,6.35,2.37,4.44,3.1372,-0.59982,-0.19147,0.1293,-0.29782,0.01955,1,1,1,2.1727,-0.39028,-0.27518000000000004,-0.02313
cyclohexanol_DBU_ABNO_bpy,4.21,2.37,5.02,1.6633,0.2011,0.14309000000000002,-0.70817,-0.33736,0.06217,6.1,2.24,6.21,2.4238,-0.52747,-0.47172,-0.1321,6.53,1.89,4.85,0.6866,-0.60863,-0.16899,-0.058929999999999996,-0.28112,0.057670000000000006,1,1,1,3.0575,-0.38616999999999996,-0.29817,-0.01879
cyclohexanol_DBU_ABNO_bpy-pCF3,4.21,2.37,5.02,1.6633,0.2011,0.14309000000000002,-0.70817,-0.33736,0.06217,6.1,2.24,6.21,2.4238,-0.52747,-0.47172,-0.1321,6.53,1.89,4.85,0.6866,-0.60863,-0.16899,-0.058929999999999996,-0.28112,0.057670000000000006,1,1,1,1.1611,-0.36939,-0.32463000000000003,-0.04688
cyclohexanol_DBU_ABNO_bpy-pMe,4.21,2.37,5.02,1.6633,0.2011,0.14309000000000002,-0.70817,-0.33736,0.06217,6.1,2.24,6.21,2.4238,-0.52747,-0.47172,-0.1321,6.53,1.89,4.85,0.6866,-0.60863,-0.16899,-0.058929999999999996,-0.28112,0.057670000000000006,1,1,1,3.7425,-0.39388,-0.29351,-0.014509999999999999
cyclohexanol_DBU_ABNO_bpy-pOMe,4.21,2.37,5.02,1.6633,0.2011,0.14309000000000002,-0.70817,-0.33736,0.06217,6.1,2.24,6.21,2.4238,-0.52747,-0.47172,-0.1321,6.53,1.89,4.85,0.6866,-0.60863,-0.16899,-0.058929999999999996,-0.28112,0.057670000000000006,1,1,1,2.8232,-0.41186000000000006,-0.29588000000000003,-0.00867
cyclohexanol_DBU_ABNO_bpy-ptBu,4.21,2.37,5.02,1.6633,0.2011,0.14309000000000002,-0.70817,-0.33736,0.06217,6.1,2.24,6.21,2.4238,-0.52747,-0.47172,-0.1321,6.53,1.89,4.85,0.6866,-0.60863,-0.16899,-0.058929999999999996,-0.28112,0.057670000000000006,1,1,1,3.9271,-0.39148,-0.29209,-0.00952
cyclohexanol_DBU_ABNO_neocup,4.21,2.37,5.02,1.6633,0.2011,0.14309000000000002,-0.70817,-0.33736,0.06217,6.1,2.24,6.21,2.4238,-0.52747,-0.47172,-0.1321,6.53,1.89,4.85,0.6866,-0.60863,-0.16899,-0.058929999999999996,-0.28112,0.057670000000000006,1,1,1,2.1727,-0.39028,-0.27518000000000004,-0.02313
cyclohexanol_DBU_AZADO_bpy,4.21,2.37,5.02,1.6633,0.2011,0.14309000000000002,-0.70817,-0.33736,0.06217,6.1,2.24,6.21,2.4238,-0.52747,-0.47172,-0.1321,6.42,1.85,4.93,0.6884,-0.60853,-0.16835,-0.06537000000000001,-0.28043,0.0552,1,1,1,3.0575,-0.38616999999999996,-0.29817,-0.01879
cyclohexanol_DBU_AZADO_bpy-pCF3,4.21,2.37,5.02,1.6633,0.2011,0.14309000000000002,-0.70817,-0.33736,0.06217,6.1,2.24,6.21,2.4238,-0.52747,-0.47172,-0.1321,6.42,1.85,4.93,0.6884,-0.60853,-0.16835,-0.06537000000000001,-0.28043,0.0552,1,1,1,1.1611,-0.36939,-0.32463000000000003,-0.04688
cyclohexanol_DBU_AZADO_bpy-pMe,4.21,2.37,5.02,1.6633,0.2011,0.14309000000000002,-0.70817,-0.33736,0.06217,6.1,2.24,6.21,2.4238,-0.52747,-0.47172,-0.1321,6.42,1.85,4.93,0.6884,-0.60853,-0.16835,-0.06537000000000001,-0.28043,0.0552,1,1,1,3.7425,-0.39388,-0.29351,-0.014509999999999999
cyclohexanol_DBU_AZADO_bpy-pOMe,4.21,2.37,5.02,1.6633,0.2011,0.14309000000000002,-0.70817,-0.33736,0.06217,6.1,2.24,6.21,2.4238,-0.52747,-0.47172,-0.1321,6.42,1.85,4.93,0.6884,-0.60853,-0.16835,-0.06537000000000001,-0.28043,0.0552,1,1,1,2.8232,-0.41186000000000006,-0.29588000000000003,-0.00867
cyclohexanol_DBU_AZADO_bpy-ptBu,4.21,2.37,5.02,1.6633,0.2011,0.14309000000000002,-0.70817,-0.33736,0.06217,6.1,2.24,6.21,2.4238,-0.52747,-0.47172,-0.1321,6.42,1.85,4.93,0.6884,-0.60853,-0.16835,-0.06537000000000001,-0.28043,0.0552,1,1,1,3.9271,-0.39148,-0.29209,-0.00952
